-4447.506917807438,"{aX -> 0.04430102327644361, wX -> 0.003364374995664581, pX -> 27.649946103671404, ynX -> 0.08074223234804753, dsX -> 0.7400841174044429, dhX -> 0.11179596222722456, h0X -> 5.914907952637093*^-6, s0X -> 1.0325221954580507*^-10, rcX -> 0.01034079591409243, rnX -> 0.010682383366290809}"
-4384.654186199112,"{aX -> 0.05223424523022377, wX -> 0.0032503390514076348, pX -> 40.42457213669999, ynX -> 0.06304170485727939, dsX -> 1.1229371827258918, dhX -> 0.15550662588691583, h0X -> 7.641398628289918*^-6, s0X -> 1.0387403707380998*^-10, rcX -> 0.01081963620954272, rnX -> 0.016780886236005217}"
-4376.178386607661,"{aX -> 0.08027086633862276, wX -> 0.002555755290248406, pX -> 47.03313621124511, ynX -> 0.051955253304136625, dsX -> 0.9411812497153944, dhX -> 0.13006830353371934, h0X -> 6.716134974185418*^-6, s0X -> 1.0282379563870735*^-10, rcX -> 0.009959727784310092, rnX -> 0.025461251623951665}"
-4473.201962473122,"{aX -> 0.0592042915555524, wX -> 0.002668058763691382, pX -> 29.565412252397348, ynX -> 0.06875620753502454, dsX -> 0.8323691921993306, dhX -> 0.1010799112797945, h0X -> 5.461696285412221*^-6, s0X -> 1.0305299714978452*^-10, rcX -> 0.01042802644066678, rnX -> 0.020079958418016977}"
-4443.440019182883,"{aX -> 0.06775472778065389, wX -> 0.0025268020428177063, pX -> 19.404081801389253, ynX -> 0.05293310108794669, dsX -> 0.6101083673256739, dhX -> 0.11523317961296467, h0X -> 5.993420518461104*^-6, s0X -> 1.0337425183989149*^-10, rcX -> 0.010471520728320796, rnX -> 0.005459505318244585}"
-4456.708902639042,"{aX -> 0.08262498792811332, wX -> 0.0029270715803828137, pX -> 15.096605106300693, ynX -> 0.0896708280157395, dsX -> 0.9230777157423454, dhX -> 0.07606590223805287, h0X -> 5.0317004040258724*^-6, s0X -> 1.0349963077569713*^-10, rcX -> 0.009343247724971037, rnX -> 0.01620396787689137}"
-4475.616984501609,"{aX -> 0.088018706451612, wX -> 0.0023863739024914702, pX -> 23.268737002758712, ynX -> 0.0547888839658475, dsX -> 0.6580800474954702, dhX -> 0.13537425686253146, h0X -> 6.557210089529758*^-6, s0X -> 1.0286526806555366*^-10, rcX -> 0.010553145276809024, rnX -> 0.013000169614032279}"
-4455.73710865582,"{aX -> 0.10765591040510725, wX -> 0.0023669632405896993, pX -> 50.54973706126816, ynX -> 0.028390228745160274, dsX -> 0.5030358036372963, dhX -> 0.10028489812642066, h0X -> 5.869244499626604*^-6, s0X -> 1.0210648654939426*^-10, rcX -> 0.009118739044196411, rnX -> 0.048258306951483046}"
-4430.364990905857,"{aX -> 0.053529118220184725, wX -> 0.002070234686722171, pX -> 28.72137424307928, ynX -> 0.06321290677392742, dsX -> 0.580429153127188, dhX -> 0.1297558079988073, h0X -> 6.482704356562059*^-6, s0X -> 1.0124420730469902*^-10, rcX -> 0.010744004178896068, rnX -> 0.01778016825875196}"
-4439.368391625128,"{aX -> 0.0765421147044691, wX -> 0.0017373036292548962, pX -> 14.747228868009168, ynX -> 0.06301542183282363, dsX -> 0.749635234783886, dhX -> 0.14015576532983742, h0X -> 6.946868485694216*^-6, s0X -> 1.0209587545923063*^-10, rcX -> 0.010664338284561835, rnX -> 0.013802103913313494}"
-4448.41932273705,"{aX -> 0.0866774990154925, wX -> 0.0027931846404520033, pX -> 44.66813096107979, ynX -> 0.04962344458684276, dsX -> 1.0916512160831964, dhX -> 0.126355504787638, h0X -> 6.60693715439395*^-6, s0X -> 1.0389627552637145*^-10, rcX -> 0.009599738724063219, rnX -> 0.025965021344949796}"
-4471.23841921862,"{aX -> 0.07899945742159034, wX -> 0.003475207326735424, pX -> 29.02094257037072, ynX -> 0.0873793762893148, dsX -> 1.1057482675594608, dhX -> 0.12476359934190014, h0X -> 6.592618417355183*^-6, s0X -> 1.0462209708835448*^-10, rcX -> 0.00912768730606578, rnX -> 0.002744442192351611}"
-4440.76600264728,"{aX -> 0.10699213068521811, wX -> 0.0010396741903225394, pX -> 41.729453708705904, ynX -> 0.03198138772000621, dsX -> 0.5122013827081254, dhX -> 0.1250577767782553, h0X -> 6.314818802352447*^-6, s0X -> 1.0189706975358902*^-10, rcX -> 0.01006222706476832, rnX -> 0.0285741247804591}"
-4437.777071253508,"{aX -> 0.11383515562717536, wX -> 0.0015120287014916828, pX -> 55.08416333149869, ynX -> 0.021280183132241354, dsX -> 0.4134133849849386, dhX -> 0.10448527221796033, h0X -> 6.029404053162733*^-6, s0X -> 1.0225552851749217*^-10, rcX -> 0.009815385355427591, rnX -> 0.031928439279943516}"
-4441.670948812769,"{aX -> 0.07260233385833932, wX -> 0.00256471912269979, pX -> 20.2625809381908, ynX -> 0.07402581743284864, dsX -> 0.8645201616275973, dhX -> 0.11656081091652815, h0X -> 6.220827190755134*^-6, s0X -> 1.0298929540033254*^-10, rcX -> 0.009693861804125826, rnX -> 0.01462447614274665}"
-4430.778391457558,"{aX -> 0.07736005665870725, wX -> 0.003091929145708678, pX -> 24.818818833671127, ynX -> 0.07523391056112336, dsX -> 0.9621392235344451, dhX -> 0.12075199730140487, h0X -> 6.230345325509632*^-6, s0X -> 1.0388266810723744*^-10, rcX -> 0.009550797460728585, rnX -> 0.014105395780224798}"
-4441.252117309983,"{aX -> 0.07603655378772606, wX -> 0.0027974816497870272, pX -> 11.717448273149827, ynX -> 0.09964077346665215, dsX -> 1.0110768068393763, dhX -> 0.13084642299023777, h0X -> 6.468273003811218*^-6, s0X -> 1.0325671949239985*^-10, rcX -> 0.010591188487275662, rnX -> 0.008294727237320573}"
-4446.392410675686,"{aX -> 0.07015879637613262, wX -> 0.002280568560196166, pX -> 24.54051100179175, ynX -> 0.07231105473162303, dsX -> 0.8825134531174632, dhX -> 0.10048649509843827, h0X -> 5.693309947181617*^-6, s0X -> 1.0276725021005737*^-10, rcX -> 0.009443373390144338, rnX -> 0.016140736340646153}"
-4461.603963691365,"{aX -> 0.058078369468541724, wX -> 0.002980554551348307, pX -> 33.48493079545887, ynX -> 0.10681136598946318, dsX -> 1.031035015987333, dhX -> 0.10734828116959969, h0X -> 5.83763221060129*^-6, s0X -> 1.0321479215920987*^-10, rcX -> 0.008683093753999095, rnX -> 0.003180491499298688}"
-4456.79768698552,"{aX -> 0.08955954625293275, wX -> 0.0024143165008855836, pX -> 35.6972983272108, ynX -> 0.049897416577939474, dsX -> 0.6921037084406962, dhX -> 0.14348820614363006, h0X -> 7.231894318083319*^-6, s0X -> 1.026262474350263*^-10, rcX -> 0.008657259882507824, rnX -> 0.018862789999257053}"
-4420.826948985794,"{aX -> 0.09065563657709388, wX -> 0.002356978150670438, pX -> 41.86811424984944, ynX -> 0.04061757485870368, dsX -> 0.6547710099225394, dhX -> 0.14334983472358626, h0X -> 7.0562269663292655*^-6, s0X -> 1.0262063869569553*^-10, rcX -> 0.010295177359462162, rnX -> 0.018402544869076165}"
-4465.400304877904,"{aX -> 0.09025733869882038, wX -> 0.0021046151807499894, pX -> 35.31545128154729, ynX -> 0.052511599033704844, dsX -> 0.8876905057820573, dhX -> 0.11690610407610436, h0X -> 5.963727228742429*^-6, s0X -> 1.0310338949212105*^-10, rcX -> 0.009043950551460598, rnX -> 0.017415506133266014}"
-4451.020878439106,"{aX -> 0.08373060302383681, wX -> 0.0023174336619015898, pX -> 26.202592356159514, ynX -> 0.0670427104211139, dsX -> 0.876686143013969, dhX -> 0.12161049442098204, h0X -> 6.358760192423954*^-6, s0X -> 1.0284178985835061*^-10, rcX -> 0.009688377588799816, rnX -> 0.018957227092809063}"
-4418.8173097580875,"{aX -> 0.09269161742454984, wX -> 0.0015669977594619411, pX -> 43.438246860704155, ynX -> 0.04446047112935505, dsX -> 0.8224864780948697, dhX -> 0.14608302045095362, h0X -> 7.35996926895966*^-6, s0X -> 1.016515594096459*^-10, rcX -> 0.010151523823398645, rnX -> 0.023651577365821002}"
-4438.924343271186,"{aX -> 0.06939781768928746, wX -> 0.0019304045615429189, pX -> 22.54936632414688, ynX -> 0.07096859360674679, dsX -> 0.818248252075345, dhX -> 0.10983190429264139, h0X -> 5.991695074964647*^-6, s0X -> 1.0225828284518953*^-10, rcX -> 0.009434288617302647, rnX -> 0.012579622759041014}"
-4440.744220420163,"{aX -> 0.08918430096235982, wX -> 0.002650405325240004, pX -> 20.446169578180832, ynX -> 0.0642712421006768, dsX -> 0.8808814104047895, dhX -> 0.1347633894047907, h0X -> 7.041127575756543*^-6, s0X -> 1.0338150161561759*^-10, rcX -> 0.010329861470328026, rnX -> 0.012346768911781075}"
-4432.365604631281,"{aX -> 0.07627768064684803, wX -> 0.0017699481553852133, pX -> 43.40345392578627, ynX -> 0.038476309138390424, dsX -> 0.6830208485479576, dhX -> 0.11839779961682112, h0X -> 6.416500622115006*^-6, s0X -> 1.0155272113721811*^-10, rcX -> 0.0096750892616866, rnX -> 0.03346096684076019}"
-4440.5377217893065,"{aX -> 0.06059021788302501, wX -> 0.0027514740808667784, pX -> 25.3592576506536, ynX -> 0.06490931830674626, dsX -> 0.7190299925042276, dhX -> 0.11236458095792312, h0X -> 6.122087467835161*^-6, s0X -> 1.028470370953251*^-10, rcX -> 0.010174212065136728, rnX -> 0.016374705076256088}"
-4424.031912935791,"{aX -> 0.07571563366510917, wX -> 0.002585760644972798, pX -> 23.095388578412035, ynX -> 0.0669243553465359, dsX -> 0.708555413477008, dhX -> 0.12674951744832996, h0X -> 6.843304571978067*^-6, s0X -> 1.0285836605565847*^-10, rcX -> 0.009542117843505402, rnX -> 0.008176631330663764}"
-4435.253655488283,"{aX -> 0.050206679324527916, wX -> 0.003442737231973918, pX -> 25.147316345334872, ynX -> 0.0785785637595292, dsX -> 0.9501977416832057, dhX -> 0.1260086614587414, h0X -> 6.177123591802579*^-6, s0X -> 1.037430097758552*^-10, rcX -> 0.010409448794327482, rnX -> 0.015848888205894168}"
-4410.608010366528,"{aX -> 0.0754564552193696, wX -> 0.0031155752953949444, pX -> 20.168338160267243, ynX -> 0.07210077261835429, dsX -> 1.2512879030528186, dhX -> 0.12265350776567373, h0X -> 6.661869131264362*^-6, s0X -> 1.0460356863441038*^-10, rcX -> 0.010739055725956206, rnX -> 0.01625952071315244}"
-4449.268339200751,"{aX -> 0.0924561941297486, wX -> 0.00201468070657288, pX -> 45.13604047180032, ynX -> 0.02811100546977921, dsX -> 0.481262221750944, dhX -> 0.09960877830341494, h0X -> 5.857074508483569*^-6, s0X -> 1.0185106447495418*^-10, rcX -> 0.009474045283785235, rnX -> 0.027828811904362316}"
-4478.718693103312,"{aX -> 0.10088215533469373, wX -> 0.0014676369554678412, pX -> 43.599526251006544, ynX -> 0.03349042954952858, dsX -> 0.7040219108000546, dhX -> 0.0976250730393486, h0X -> 5.5077796272398856*^-6, s0X -> 1.0259794245318625*^-10, rcX -> 0.008986088965391159, rnX -> 0.022374329064622743}"
-4430.061559107679,"{aX -> 0.036918241432441365, wX -> 0.004194714365960911, pX -> 15.03602620677392, ynX -> 0.15570439661909508, dsX -> 1.0053877981645094, dhX -> 0.11432864658745791, h0X -> 6.165233639669614*^-6, s0X -> 1.0298044284050522*^-10, rcX -> 0.009966408159781198, rnX -> 0.0022847062542757}"
-4425.198267453649,"{aX -> 0.06533929674231667, wX -> 0.001984666947313368, pX -> 46.972921012782834, ynX -> 0.06534450500176386, dsX -> 0.7811294117030443, dhX -> 0.1301556951338485, h0X -> 6.446195339078329*^-6, s0X -> 1.0123158381061951*^-10, rcX -> 0.00883026546968933, rnX -> 0.02739557477188396}"
-4427.171917261259,"{aX -> 0.09221400722972325, wX -> 0.0027753232533412075, pX -> 32.997164727122005, ynX -> 0.04393022865641209, dsX -> 0.880140346995278, dhX -> 0.1241602062438053, h0X -> 6.2238517590569535*^-6, s0X -> 1.0401654066018135*^-10, rcX -> 0.010477918842852084, rnX -> 0.020316492591246918}"
-4467.111289124456,"{aX -> 0.08278993916377639, wX -> 0.0027727888805949897, pX -> 20.474340981387236, ynX -> 0.053365438379926355, dsX -> 0.6151285626894015, dhX -> 0.13206822900058726, h0X -> 6.383668020579172*^-6, s0X -> 1.0339074226381771*^-10, rcX -> 0.010902729889265411, rnX -> 0.011504653844330158}"
-4449.483406457879,"{aX -> 0.07859801964110835, wX -> 0.0019561815275346947, pX -> 22.474122202341807, ynX -> 0.06980372222906149, dsX -> 0.7651478442903756, dhX -> 0.1062241755264997, h0X -> 5.762950537459034*^-6, s0X -> 1.0246080001860343*^-10, rcX -> 0.009499900461861926, rnX -> 0.012483714394126183}"
-4435.753375534008,"{aX -> 0.1304367158423269, wX -> 0.00010723350907593749, pX -> 64.49745725267925, ynX -> 0.01682338240763946, dsX -> 0.39721182621856566, dhX -> 0.12483136776345163, h0X -> 6.654220528391173*^-6, s0X -> 1.0018686075817531*^-10, rcX -> 0.009508480716829687, rnX -> 0.022250345535414696}"
-4471.052777394736,"{aX -> 0.07414915499527357, wX -> 0.0021884244029864042, pX -> 35.37296646996262, ynX -> 0.069114236451735, dsX -> 0.7693447767927728, dhX -> 0.12228749483153792, h0X -> 6.076703767888574*^-6, s0X -> 1.019424747955771*^-10, rcX -> 0.008779544064355662, rnX -> 0.024825035045768502}"
-4435.786816121704,"{aX -> 0.12265621163131749, wX -> 0.0025640688546855893, pX -> 38.58379023999208, ynX -> 0.03514645904078616, dsX -> 0.7646038829263303, dhX -> 0.1163160494137738, h0X -> 6.494711047757911*^-6, s0X -> 1.0343758923528433*^-10, rcX -> 0.01007102107186886, rnX -> 0.03457750331040815}"
-4432.436766623665,"{aX -> 0.06633792344020562, wX -> 0.00230198220867457, pX -> 21.108853956307854, ynX -> 0.07625074956172412, dsX -> 0.8209404660140502, dhX -> 0.1149826724672442, h0X -> 5.696715650190919*^-6, s0X -> 1.0264271911234063*^-10, rcX -> 0.010101369010818293, rnX -> 0.012583780592983988}"
-4386.039268136753,"{aX -> 0.0582871607761657, wX -> 0.0025497146226886517, pX -> 27.776390363252773, ynX -> 0.07731751883676323, dsX -> 0.8420440957829527, dhX -> 0.11545766888971201, h0X -> 6.619274383854839*^-6, s0X -> 1.022359914527154*^-10, rcX -> 0.009919274886674427, rnX -> 0.01677300986892296}"
-4397.726734314205,"{aX -> 0.06423494342439902, wX -> 0.0027613394654071497, pX -> 42.91937719694308, ynX -> 0.060952755622426164, dsX -> 0.8051207720501798, dhX -> 0.10951915077399965, h0X -> 6.095974296295728*^-6, s0X -> 1.0276315052485517*^-10, rcX -> 0.009917364710691467, rnX -> 0.021492196781294808}"
-4429.249339241282,"{aX -> 0.08184909862554987, wX -> 0.0023551284413650068, pX -> 37.141547629796015, ynX -> 0.04533805519259364, dsX -> 0.9360795747511929, dhX -> 0.11549785057970748, h0X -> 5.949626049737396*^-6, s0X -> 1.0343008177336451*^-10, rcX -> 0.010761663322217997, rnX -> 0.02120476281997616}"
-4425.672549058295,"{aX -> 0.05818600533513771, wX -> 0.002338545247227215, pX -> 32.49538691918343, ynX -> 0.05669354356094625, dsX -> 0.46584992954994564, dhX -> 0.1379236310909932, h0X -> 6.771607535487665*^-6, s0X -> 1.0182172621892615*^-10, rcX -> 0.009579378078787755, rnX -> 0.012638177155844726}"
-4434.398497212676,"{aX -> 0.07343207374638698, wX -> 0.0024703028245939103, pX -> 41.41295219434335, ynX -> 0.05288869407933581, dsX -> 0.7903578686866277, dhX -> 0.131629861129834, h0X -> 6.865294087860819*^-6, s0X -> 1.0255991589457244*^-10, rcX -> 0.009158714682580671, rnX -> 0.020865167524026125}"
-4474.482942230942,"{aX -> 0.11984634104043732, wX -> 0.002387907470683347, pX -> 52.13396922857914, ynX -> 0.02445602772427472, dsX -> 0.702567891284269, dhX -> 0.12462353701909838, h0X -> 6.626008771534179*^-6, s0X -> 1.0229370508135271*^-10, rcX -> 0.0100731228634895, rnX -> 0.04898690968663797}"
-4434.370882435128,"{aX -> 0.11728344694386883, wX -> 0.0014841840796433975, pX -> 47.8530807986359, ynX -> 0.03946011581097117, dsX -> 1.3291884308316688, dhX -> 0.11031206250043649, h0X -> 6.431348145372126*^-6, s0X -> 1.0330292588009842*^-10, rcX -> 0.009539862671032412, rnX -> 0.03495630755543018}"
-4398.896166410428,"{aX -> 0.06395781054543381, wX -> 0.0027908391035830456, pX -> 23.088438045071936, ynX -> 0.06383176873054795, dsX -> 0.7003089630517471, dhX -> 0.12011047469371125, h0X -> 6.254766219324226*^-6, s0X -> 1.0321434621141138*^-10, rcX -> 0.010357958713327654, rnX -> 0.0073863572319314355}"
-4403.690685316239,"{aX -> 0.07827972290424356, wX -> 0.001958070011291093, pX -> 23.739228458491507, ynX -> 0.054584493387044665, dsX -> 0.7102449406946583, dhX -> 0.13993114837085338, h0X -> 7.005730260468766*^-6, s0X -> 1.025519180775715*^-10, rcX -> 0.010213048415534984, rnX -> 0.002843135280359077}"
-4447.745235362219,"{aX -> 0.07769252253180635, wX -> 0.0022871132433969136, pX -> 40.95125747928717, ynX -> 0.05535704344117993, dsX -> 0.8629531496573863, dhX -> 0.11827473831488572, h0X -> 6.163631612474426*^-6, s0X -> 1.02726693428813*^-10, rcX -> 0.008869548302282046, rnX -> 0.02314572342811136}"
-4423.578359647669,"{aX -> 0.08549469505141322, wX -> 0.0027793066883031996, pX -> 43.08638818788275, ynX -> 0.05135261948618351, dsX -> 0.8707195221853233, dhX -> 0.12724230393384986, h0X -> 6.763216993181386*^-6, s0X -> 1.0320852641135567*^-10, rcX -> 0.00941607017777907, rnX -> 0.02248140785129769}"
-4461.487020363153,"{aX -> 0.0845680422809015, wX -> 0.0030193362880077826, pX -> 12.84543843169824, ynX -> 0.0587977157266973, dsX -> 0.8491470818513183, dhX -> 0.10134089518726494, h0X -> 5.885594532001254*^-6, s0X -> 1.0464006630300361*^-10, rcX -> 0.009920915117650586, rnX -> 0.006328847572389573}"
-4416.232329100523,"{aX -> 0.12109078128962161, wX -> 0.0032515980210181083, pX -> 42.21636039448625, ynX -> 0.04737012631466507, dsX -> 1.2001848471697776, dhX -> 0.1168169172774777, h0X -> 6.623407078718117*^-6, s0X -> 1.0521171430066586*^-10, rcX -> 0.010047051663104201, rnX -> 0.02258134637883666}"
-4454.840992868082,"{aX -> 0.07625809065001338, wX -> 0.0024037652560906396, pX -> 27.889649764455363, ynX -> 0.06693519384272854, dsX -> 0.8879706710017579, dhX -> 0.12455603656344803, h0X -> 6.34998947328218*^-6, s0X -> 1.0290534870458918*^-10, rcX -> 0.009840165111511834, rnX -> 0.014975456690851634}"
-4495.326992736951,"{aX -> 0.09727134696710733, wX -> 0.0014674456965623425, pX -> 42.505131974799504, ynX -> 0.04047403566307951, dsX -> 0.6224153312872698, dhX -> 0.10458690419195475, h0X -> 6.160944794710418*^-6, s0X -> 1.0146475502192008*^-10, rcX -> 0.009046560176088968, rnX -> 0.031426273569223576}"
-4428.333828142706,"{aX -> 0.05422280664798461, wX -> 0.0031891516220896826, pX -> 34.95669646285328, ynX -> 0.0715112642759294, dsX -> 0.780979285467226, dhX -> 0.14188282910530656, h0X -> 6.750419888362606*^-6, s0X -> 1.0272366837459031*^-10, rcX -> 0.010742393507704583, rnX -> 0.021547167158558353}"
-4474.600589783226,"{aX -> 0.09126708814664669, wX -> 0.002634451034011289, pX -> 29.182437432965948, ynX -> 0.04810909234482581, dsX -> 0.5737084435634944, dhX -> 0.11846906683801764, h0X -> 5.987272593893181*^-6, s0X -> 1.0312677825773558*^-10, rcX -> 0.009006351109519016, rnX -> 0.01849520423781192}"
-4439.146201020358,"{aX -> 0.0555571480638513, wX -> 0.002552207127613714, pX -> 21.353534951322164, ynX -> 0.08387213262722748, dsX -> 0.775870631040152, dhX -> 0.10752132732284211, h0X -> 5.664635088617095*^-6, s0X -> 1.0239183067461986*^-10, rcX -> 0.01044921692071209, rnX -> 0.014169233402068994}"
-4429.273195702996,"{aX -> 0.08775696949269363, wX -> 0.003304266896777032, pX -> 33.20067877448993, ynX -> 0.049195935879743274, dsX -> 0.6504777642658709, dhX -> 0.14397443290520642, h0X -> 7.2398530920711665*^-6, s0X -> 1.0256576415383282*^-10, rcX -> 0.009177905851232996, rnX -> 0.015798244640617895}"
-4466.782239644487,"{aX -> 0.1270842826483094, wX -> 0.010461824713004171, pX -> 29.077072095393888, ynX -> 0.07084561352334091, dsX -> 1.3882950268112038, dhX -> 0.11823476398008055, h0X -> 6.345022217417831*^-6, s0X -> 1.1104543237881377*^-10, rcX -> 0.009460187078960885, rnX -> 0.002650873629640167}"
-4452.8379956809185,"{aX -> 0.09358522125145387, wX -> 0.0023018879515963463, pX -> 50.15065530460578, ynX -> 0.026695587699451132, dsX -> 0.5155918312702739, dhX -> 0.1332302978897448, h0X -> 6.8780240409242315*^-6, s0X -> 1.0295389480693979*^-10, rcX -> 0.010022927513245763, rnX -> 0.005585867771674868}"
-4419.185942281625,"{aX -> 0.046763547202604325, wX -> 0.002515953434097851, pX -> 46.00325759481474, ynX -> 0.06405017333411908, dsX -> 0.7101745655239189, dhX -> 0.12078202848370168, h0X -> 6.410436672325506*^-6, s0X -> 1.0159311968908051*^-10, rcX -> 0.009820738022857725, rnX -> 0.02497186775346493}"
-4441.022058667243,"{aX -> 0.10698402174705274, wX -> 0.003014460770398269, pX -> 37.43803894060774, ynX -> 0.04279484197302328, dsX -> 1.2380062964684382, dhX -> 0.1266106958034054, h0X -> 6.4293841038544685*^-6, s0X -> 1.0559470679695586*^-10, rcX -> 0.010003921772152861, rnX -> 0.015866917991401875}"
-4436.277096017791,"{aX -> 0.053041946693519804, wX -> 0.0023149153344316923, pX -> 17.66127208063913, ynX -> 0.06715650390340391, dsX -> 0.5951645813325152, dhX -> 0.1385205866303883, h0X -> 6.862595613745398*^-6, s0X -> 1.022570105312617*^-10, rcX -> 0.010470407922667258, rnX -> 0.00503635675355128}"
-4466.235614318077,"{aX -> 0.07839593707566889, wX -> 0.003199710846557527, pX -> 20.815429126902337, ynX -> 0.06494714823806257, dsX -> 1.0193640858032036, dhX -> 0.11039786802050958, h0X -> 5.953621614113101*^-6, s0X -> 1.0456014528578242*^-10, rcX -> 0.010331928911755718, rnX -> 0.01610879303111481}"
-4474.094061849502,"{aX -> 0.0569908762879783, wX -> 0.0017710434905089142, pX -> 18.47898645082041, ynX -> 0.06638473723883362, dsX -> 0.5815839075770803, dhX -> 0.13259986603819923, h0X -> 6.636069833999781*^-6, s0X -> 1.0190172801386527*^-10, rcX -> 0.009652227948602758, rnX -> 0.006955975518463711}"
-4432.767358949141,"{aX -> 0.07433534420136081, wX -> 0.0022381846613970546, pX -> 49.33843922965983, ynX -> 0.045988502861750095, dsX -> 0.678717963438797, dhX -> 0.12496565208877199, h0X -> 6.319029804419439*^-6, s0X -> 1.0203161613154004*^-10, rcX -> 0.0094121309650737, rnX -> 0.026144826221040696}"
-4424.027158979515,"{aX -> 0.06773535438224057, wX -> 0.0037629116730553414, pX -> 44.91576450929928, ynX -> 0.06743170969985235, dsX -> 1.5824565816836118, dhX -> 0.14474647325861426, h0X -> 6.910861788481203*^-6, s0X -> 1.0582279006158568*^-10, rcX -> 0.010852984904266347, rnX -> 0.017634456892153417}"
-4449.707519901069,"{aX -> 0.08262815331594273, wX -> 0.0020483183083222886, pX -> 34.77082047543384, ynX -> 0.06156645883284391, dsX -> 0.9777541237414823, dhX -> 0.11777278849753016, h0X -> 5.796394280489144*^-6, s0X -> 1.0306847013509694*^-10, rcX -> 0.010249850635267153, rnX -> 0.014552708227440913}"
-4402.903982069022,"{aX -> 0.10994199133049663, wX -> 0.002483645352388837, pX -> 52.610856492943846, ynX -> 0.036277196087586956, dsX -> 0.946658780250598, dhX -> 0.13087180811963098, h0X -> 6.899345962194913*^-6, s0X -> 1.0321679377260944*^-10, rcX -> 0.01003741070309481, rnX -> 0.02787594263200137}"
-4444.538920461701,"{aX -> 0.07304482199235608, wX -> 0.002044517125343608, pX -> 31.221483540749723, ynX -> 0.07294801933220242, dsX -> 0.9913502306293853, dhX -> 0.10697432889128783, h0X -> 5.962031251824044*^-6, s0X -> 1.0249295408793477*^-10, rcX -> 0.008960288868363893, rnX -> 0.019639248421658678}"
-4419.156581866186,"{aX -> 0.07100179660040706, wX -> 0.002488369271563263, pX -> 25.18945390280881, ynX -> 0.058006002764006775, dsX -> 0.6515368400640553, dhX -> 0.10731385228177531, h0X -> 6.14768721445001*^-6, s0X -> 1.0285544263098215*^-10, rcX -> 0.0098647049172821, rnX -> 0.012153630628729133}"
